Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
1632	3	3	3	0.0	0.9023793935775757	0.88827616204917	0	0	0	1	1	1.89	0	1	1	11.0	2.0	13.0	2.0	13.0	15.0	55.506596	5.5	305.2863	16.96035	0.018502198	132.086669921875	0	0	0	1	0	0	0	0	0	0	0	norman	0	363	08/02/11-10/02/10	0	0	0	0	0	0	0	0	1167.json	Good
1508	3	3	3	0.0	0.6724197268486023	0.8090433572502195	0	0	0	1	1	1.89	0	1	1	11.0	3.0	14.0	4.0	14.0	18.0	68.53239	7.3333335	502.57086	27.920603	0.022844128	130.99049377441406	0	0	0	1	0	0	0	1	0	0	0	zznate	0	487	13/06/11-10/02/10	0	0	0	0	0	0	0	0	890.json	Good
1994	5,6,29,29,29,29,26,27,27,26,26,3,3	3,5,22,22,22,22,22,22,22,24,24,3,3	4,6,26,26,26,26,23,24,24,23,23,3,3	0.25,0.0,0.2692307692307692,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.3482884466648102,0.004312735516577959,4.2751492583192885E-4,1.03060228866525E-4,1.03060228866525E-4,1.445665693609044E-4,0.01584661565721035,0.01445032563060522,0.013081774115562439,0.07002582401037216,0.07002582401037216,0.0591169111430645,0.0591169111430645	0.45239987983610425,0.00693976264227111,6.597026092646708E-8,2.033737002513645E-8,2.033737002513645E-8,2.0747851662708646E-8,3.090228186800414E-6,4.8539985752621E-6,2.915111950319456E-6,1.1435139801712182E-6,1.1435139801712182E-6,0.22274649712153188,0.22274649712153188	0,1,2,2,2,2,2,2,2,2,2,0,0	0,1,2,2,2,2,2,2,2,2,2,0,0	0,2,4,4,4,4,4,4,4,4,4,0,0	1,2,4,4,4,4,4,4,4,5,5,1,1	1,2,4,4,4,4,4,4,4,5,5,1,1	1.5,1.37,2.42,2.42,2.42,2.42,2.5,2.44,2.44,2.52,2.52,1.89,1.89	0,0,2,2,2,2,2,2,2,2,2,0,0	0,3,8,8,8,8,8,8,8,10,10,3,3	0,3,8,8,8,8,8,8,8,9,9,3,3	18.0,26.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,42.0,42.0,17.0,17.0	4.0,8.0,16.0,16.0,16.0,16.0,12.0,12.0,13.0,15.0,15.0,4.0,4.0	23.0,41.0,117.0,120.0,120.0,120.0,106.0,106.0,107.0,106.0,106.0,24.0,24.0	4.0,13.0,38.0,41.0,41.0,41.0,25.0,25.0,26.0,30.0,30.0,6.0,6.0	22.0,34.0,58.0,58.0,58.0,58.0,55.0,55.0,56.0,57.0,57.0,21.0,21.0	27.0,54.0,155.0,161.0,161.0,161.0,131.0,131.0,133.0,136.0,136.0,30.0,30.0	120.404655,274.723,907.98706,943.13495,943.13495,943.13495,757.3581,757.3581,772.37823,793.2731,793.2731,131.76952,131.76952	9.0,21.125,49.875,53.8125,53.8125,53.8125,44.791664,44.791664,43.0,42.0,42.0,12.75,12.75	1083.6418,5803.5234,45285.855,50752.45,50752.45,50752.45,33923.33,33923.33,33212.266,33317.47,33317.47,1680.0613,1680.0613	60.202324,322.41797,2515.8809,2819.5806,2819.5806,2819.5806,1884.6294,1884.6294,1845.1259,1850.9705,1850.9705,93.33674,93.33674	0.040134884,0.09157433,0.30266234,0.31437832,0.31437832,0.31437832,0.2524527,0.2524527,0.2574594,0.26442435,0.26442435,0.043923173,0.043923173	123.39956665039062,112.31153106689453,81.88043975830078,81.68294525146484,81.68294525146484,81.68294525146484,84.80984497070312,84.12037658691406,84.01826477050781,84.33892059326172,84.33892059326172,127.59099578857422,127.59099578857422	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	2,2,2,2,2,2,2,2,2,2,2,2,2	0,1,2,2,2,2,2,2,2,2,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	Ran Tavory,Ran Tavory,Ran Tavory,Ran Tavory,Ran Tavory,Ran Tavory,Ran Tavory,Ran Tavory,Arin Sarkissian,Ran Tavory,Ran Tavory,zznate,Ran Tavory	0,0,4,4,4,4,10,26,38,123,221,262,297	1,1,5,5,5,5,11,27,39,124,222,263,298	11/02/10-10/02/10,11/02/10-10/02/10,15/02/10-10/02/10,15/02/10-10/02/10,15/02/10-10/02/10,15/02/10-10/02/10,21/02/10-10/02/10,09/03/10-10/02/10,22/03/10-10/02/10,15/06/10-10/02/10,21/09/10-10/02/10,01/11/10-10/02/10,05/12/10-10/02/10	0,3,25,1,0,2,3,1,1,5,0,1,0	0,5,27,2,0,4,9,2,2,11,0,2,0	0,142,745,46,0,22,305,35,10,254,0,660,0	0,3,34,5,41,8,29,7,29,44,85,112,771	0,3,34,5,0,8,29,7,29,44,44,112,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	2351.json	Ugly
1410	10	9	9	0.0	0.17046092450618744	0.12719385784462717	1	1	2	3	3	1.83	2	3	3	22.0	4.0	44.0	8.0	26.0	52.0	244.42288	22.0	5377.303	298.73907	0.0814743	106.12068176269531	0	0	0	1	0	0	0	0	2	0	0	B. Todd Burruss	0	585	19/09/11-10/02/10	0	0	0	0	0	0	0	0	45.json	Good
1737	3,3	3,3	3,3	0.0,0.0	0.7551659345626831,0.7551659345626831	0.8370375131969612,0.8370375131969612	0,0	0,0	0,0	1,1	1,1	0.94,0.94	0,0	0,0	0,0	12.0,12.0	2.0,2.0	13.0,13.0	4.0,4.0	14.0,14.0	17.0,17.0	64.72504,64.72504	12.0,12.0	776.70044,776.70044	43.150024,43.150024	0.021575011,0.021575011	131.28770446777344,131.28770446777344	0,0	0,0	0,0	1,1	0,0	0,0	1,1	1,1	0,0	0,0	0,0	Peter Harrison,Ran Tavory	0,39	258,298	27/10/10-10/02/10,05/12/10-10/02/10	0,0	0,0	0,0	0,771	0,0	0,0	0,0	0,0	1854.json	Good
1809	13,16,16,16,29,31,21,21	11,14,14,14,24,26,16,16	12,15,15,15,27,29,20,20	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1.0426648509165221E-7,3.7070103485883742E-9,3.687881027815554E-9,3.687881027815554E-9,6.174134827145903E-19,5.2581525911530316E-20,1.4046771311714548E-9,8.299823803597056E-10	0,1,1,1,3,3,1,1	0,1,1,1,3,3,1,1	0,2,2,2,6,6,2,2	1,2,2,2,5,5,2,2	1,2,2,2,5,5,2,2	4.12,4.01,4.01,4.01,4.25,4.13,4.06,4.06	1,2,2,2,3,3,2,2	4,6,6,6,16,18,6,6	4,6,6,6,16,18,6,6	31.0,39.0,39.0,39.0,60.0,62.0,40.0,40.0	14.0,15.0,15.0,15.0,28.0,28.0,17.0,18.0	97.0,112.0,112.0,112.0,205.0,215.0,124.0,125.0	30.0,33.0,33.0,33.0,55.0,59.0,36.0,37.0	45.0,54.0,54.0,54.0,88.0,90.0,57.0,58.0	127.0,145.0,145.0,145.0,260.0,274.0,160.0,162.0	697.46533,834.4587,834.4587,834.4587,1679.4523,1778.7678,933.2624,948.993	33.214283,42.9,42.9,42.9,58.928574,65.321434,42.352943,41.11111	23165.81,35798.277,35798.277,35798.277,98967.73,116191.664,39526.41,39014.156	1286.9895,1988.7932,1988.7932,1988.7932,5498.207,6455.0923,2195.9116,2167.4531	0.23248844,0.27815288,0.27815288,0.27815288,0.55981743,0.5929226,0.31108746,0.316331	96.46775817871094,91.69031524658203,91.69031524658203,91.69031524658203,77.84107971191406,76.38468933105469,86.44796752929688,86.36105346679688	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	2,2,2,2,5,6,3,3	0,0,0,0,1,1,0,0	0,0,0,0,1,1,0,0	zznate,Ed Anuff,zznate,Ran Tavory,zznate,zznate,Ed Anuff,horschi	0,71,80,111,134,135,158,1493	186,257,266,298,321,322,345,1679	16/08/10-10/02/10,26/10/10-10/02/10,04/11/10-10/02/10,05/12/10-10/02/10,28/12/10-10/02/10,29/12/10-10/02/10,21/01/11-10/02/10,17/09/14-10/02/10	0,3,1,0,21,4,14,1	0,3,2,0,29,6,38,2	0,160,12,0,808,117,872,13	0,1,2,771,10,3,2,43	0,1,2,0,10,3,2,43	0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0	0,0,1,0,0,0,0,0	1456.json	Ugly
1577	3	3	3	0.0	0.00214381143450737	0.3475859405806581	0	0	0	1	1	0.94	0	1	1	12.0	8.0	17.0	10.0	20.0	27.0	116.692055	7.5	875.1904	48.62169	0.03889735	128.22288513183594	0	0	0	1	0	0	0	1	0	0	0	zznate	0	418	05/04/11-10/02/10	0	0	0	0	0	0	0	0	2441.json	Good
1722	3,3	3,3	3,3	0.0,0.0	0.7556573748588562,0.7556573748588562	0.9179921996475318,0.9179921996475318	0,0	0,0	0,0	1,1	1,1	0.94,0.94	0,0	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,0	0,0	0,0	1,1	0,0	0,0	1,1	0,0	0,0	0,0	0,0	Peter Harrison,Ran Tavory	0,25	273,298	10/11/10-10/02/10,05/12/10-10/02/10	0,0	0,0	0,0	0,771	0,0	0,0	0,0	0,0	1408.json	Good
1990	3,3,7,5,5,5,7	3,3,7,4,4,4,7	3,3,7,4,4,4,7	0.0,0.0,0.0,0.25,0.0,0.0,0.0	0.43610653281211853,0.3223007619380951,0.1503729373216629,0.4519287347793579,0.8681179881095886,0.8681179881095886,0.0873335674405098	0.7773976900024587,0.7006571770185609,0.09364067576893195,0.5239607206501209,0.6093844631373193,0.5836350756330839,0.06343474925702011	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,2,1,1,1,2	1,1,2,1,1,1,2	0.94,0.94,1.28,0.98,1.0,1.0,1.28	0,0,1,0,0,0,1	1,1,2,0,0,0,3	1,1,2,0,0,0,3	11.0,13.0,20.0,14.0,14.0,14.0,21.0	2.0,3.0,5.0,3.0,3.0,3.0,5.0	14.0,15.0,38.0,25.0,25.0,25.0,41.0	2.0,3.0,8.0,4.0,4.0,4.0,8.0	13.0,16.0,25.0,17.0,17.0,17.0,26.0	16.0,18.0,46.0,29.0,29.0,29.0,49.0	59.207035,72.0,213.61737,118.53642,118.53642,118.53642,230.32156	5.5,6.5,16.0,9.333334,9.333334,9.333334,16.800001	325.6387,468.0,3417.878,1106.34,1106.34,1106.34,3869.4026	18.09104,26.0,189.88211,61.463333,61.463333,61.463333,214.96681	0.019735679,0.024,0.07120579,0.039512143,0.039512143,0.039512143,0.07677385	131.75106811523438,130.7338104248047,111.12248992919922,123.48088836669922,123.48088836669922,123.48088836669922,110.7309799194336	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,0,0,0,0,0	0,0,0,0,0,0,0	0,0,2,1,1,1,2	0,0,0,0,0,0,0	0,0,0,0,0,0,0	Ran Tavory,Ran Tavory,Ran Tavory,zznate,zznate,Ran Tavory,zznate	0,0,3,241,273,293,422	5,5,8,246,278,298,427	15/02/10-10/02/10,15/02/10-10/02/10,18/02/10-10/02/10,15/10/10-10/02/10,15/11/10-10/02/10,05/12/10-10/02/10,14/04/11-10/02/10	0,1,5,1,1,0,3	0,2,6,4,2,0,4	0,6,116,85,28,4,107	0,6,9,43,4,771,1	0,6,9,42,4,0,1	0,0,0,0,0,0,0	0,0,0,0,0,0,1	0,0,0,0,0,0,1	1955.json	Ugly
1685	17,21,21,24	15,19,19,22	17,21,21,24	0.0,0.0,0.0,0.0	0.02267022244632244,0.009919078089296818,0.009237870573997498,0.0050334385596215725	9.214846247192981E-5,1.0595290229976087E-5,1.5621518797489437E-5,1.1977819665865598E-5	0,1,1,1	0,1,1,2	0,2,2,3	2,3,3,4	2,3,3,4	2.46,2.8,2.8,2.9	2,3,3,3	7,8,9,10	7,8,9,9	35.0,38.0,38.0,38.0	12.0,14.0,14.0,14.0	79.0,92.0,90.0,97.0	18.0,23.0,23.0,25.0	47.0,52.0,52.0,52.0	97.0,115.0,113.0,122.0	538.7951,655.5506,644.1497,695.4537	26.25,31.214287,31.214287,33.92857	14143.371,20462.545,20106.674,23595.748	785.74286,1136.8081,1117.0375,1310.8749	0.17959836,0.21851687,0.21471657,0.23181789	91.9374008178711,87.26426696777344,87.3554916381836,84.56378936767578	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	1,2,2,2	1,2,2,2	1,1,0,0	1,1,0,0	zznate,patricioe,David Jacot,Chris Herron	0,184,276,406	310,494,586,716	17/12/10-10/02/10,20/06/11-10/02/10,20/09/11-10/02/10,27/01/12-10/02/10	0,6,1,6	0,8,2,9	0,171,16,158	0,19,12,13	0,19,12,13	0,0,0,0	0,0,0,0	0,0,0,0	2146.json	Ugly
1780	6,6,6,7	6,6,6,7	6,6,6,7	0.0,0.0,0.0,0.0	0.7950153946876526,0.42247700691223145,0.42247700691223145,0.4794672429561615	0.7510308916367876,0.296729147754286,0.296729147754286,0.22633444051567617	1,2,2,2	1,2,2,2	2,4,4,4	2,2,2,2	2,2,2,2	1.37,1.37,1.37,1.28	1,1,1,1	0,2,2,2	0,2,2,2	15.0,19.0,19.0,20.0	5.0,5.0,5.0,5.0	22.0,29.0,29.0,33.0	6.0,8.0,8.0,10.0	20.0,24.0,24.0,25.0	28.0,37.0,37.0,43.0	121.013985,169.6436,169.6436,199.6858	9.0,15.2,15.2,20.0	1089.1259,2578.5828,2578.5828,3993.716	60.506992,143.2546,143.2546,221.87311	0.040337995,0.056547865,0.056547865,0.06656194	116.57478332519531,114.8182601928711,114.8182601928711,111.47318267822266	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,1	0,0,0,2	0,0,0,1	Bozhidar Bozhanov,zznate,Ran Tavory,Ed Anuff	0,48,82,127	215,263,298,343	14/09/10-10/02/10,01/11/10-10/02/10,05/12/10-10/02/10,19/01/11-10/02/10	0,3,0,3	0,6,0,5	0,42,0,42	0,112,771,9	0,112,0,9	0,0,0,0	0,0,0,0	0,0,0,0	1161.json	Bad
1075	3	3	3	0.0	0.7106715440750122	0.8804182881044783	0	0	0	1	1	0.94	0	0	0	11.0	3.0	12.0	3.0	14.0	15.0	57.110325	5.5	314.10678	17.450377	0.019036775	131.9385528564453	0	0	0	1	0	0	1	0	0	0	0	Romain Manni-Bucau	0	920	19/08/12-10/02/10	0	0	0	0	0	0	0	0	155.json	Good
1582	5,5,5,3	4,4,4,3	5,5,5,3	0.0,0.0,0.0,0.0	0.0,1.3546076661441475E-4,0.0,4.7755936975590885E-4	0.004553028968608841,0.007475380411901069,0.004869291569047062,0.24507820668668215	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	2.19,2.19,2.19,0.94	0,0,0,0	7,6,6,2	7,6,6,2	22.0,21.0,21.0,14.0	8.0,9.0,10.0,7.0	43.0,40.0,41.0,21.0	14.0,14.0,15.0,9.0	30.0,30.0,31.0,21.0	57.0,54.0,56.0,30.0	279.69275,264.97208,277.435,131.76952	19.25,16.333334,15.75,9.0	5384.0854,4327.8774,4369.601,1185.9257	299.11584,240.43764,242.75562,65.88476	0.09323092,0.088324025,0.092478335,0.043923173	115.40190887451172,115.68305969238281,115.44405364990234,127.59099578857422	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	2,2,2,3	1,1,1,0	0,0,0,0	0,0,0,0	zznate,zznate,zznate,Jason Kowalewski	0,193,300,545	413,606,714,958	31/03/11-10/02/10,10/10/11-10/02/10,25/01/12-10/02/10,26/09/12-10/02/10	0,1,1,2	0,2,2,6	0,14,7,170	0,35,32,37	0,35,32,37	0,0,0,0	0,1,0,0	0,0,0,0	2481.json	Ugly
1685	3,3	3,3	3,3	0.0,0.0	0.4131681025028229,0.709617018699646	0.7593107408204306,0.791420864106545	0,0	0,0	0,0	1,1	1,1	1.89,0.94	0,0	0,0	0,0	13.0,12.0	5.0,4.0	14.0,13.0	5.0,4.0	18.0,16.0	19.0,17.0	79.22858,68.0	6.5,6.0	514.9857,408.0	28.610317,22.666666	0.026409525,0.022666667	130.236328125,131.03103637695312	0,0	0,0	0,0	1,1	0,0	0,0	1,1	0,0	0,0	0,0	0,0	zznate,B. Todd Burruss	0,44	310,354	17/12/10-10/02/10,30/01/11-10/02/10	0,1	0,2	0,11	0,58	0,58	0,0	0,0	0,0	25.json	Bad
1623	4,9,9	3,7,7	3,7,7	0.3333333333333333,0.0,0.0	0.9013928174972534,0.5261220932006836,0.5005886554718018	0.7775412384258528,0.24506998019537424,0.13483914674962202	0,1,2	0,1,2	0,2,4	1,2,3	1,2,3	1.0,1.51,1.51	0,1,0	0,2,2	0,2,2	13.0,21.0,22.0	3.0,3.0,4.0	15.0,38.0,41.0	3.0,7.0,8.0	16.0,24.0,26.0	18.0,45.0,49.0	72.0,206.3233,230.32156	6.5,24.5,22.0	468.0,5054.921,5067.074	26.0,280.82895,281.50412	0.024,0.06877443,0.07677385	130.7338104248047,111.30314636230469,110.5009765625	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	1,0,0	0,0,0	0,0,0	0,0,0	0,0,0	zznate,zznate,zznate	0,5,8	372,377,380	17/02/11-10/02/10,22/02/11-10/02/10,25/02/11-10/02/10	0,8,4	0,11,8	0,141,46	0,13,8	0,13,8	0,0,0	0,0,0	0,0,0	2255.json	Bad
1410	3	3	3	0.0	0.8120758533477783	0.9423747680360592	0	0	0	1	1	0.94	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	B. Todd Burruss	0	585	19/09/11-10/02/10	0	0	0	0	0	0	0	0	118.json	Good
1947	3,3	3,3	3,3	0.0,0.0	0.9558944702148438,0.9558944702148438	0.9557930668219287,0.9557930668219287	0,0	0,0	0,0	1,1	1,1	0.94,0.94	0,0	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,0	0,0	0,0	1,1	0,0	0,0	1,1	0,0	0,0	0,0	0,0	zznate,Ran Tavory	0,249	48,298	31/03/10-10/02/10,05/12/10-10/02/10	0,0	0,0	0,0	0,771	0,0	0,0	0,0	0,0	2712.json	Good
1825	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.0022886295337229967,0.0022886295337229967,3.3995177363976836E-4	0.4296292868175032,0.4296292868175032,0.337501645352919	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0.94,0.94,0.94	0,0,0	2,2,2	2,2,2	15.0,15.0,15.0	5.0,5.0,6.0	21.0,21.0,22.0	5.0,5.0,6.0	20.0,20.0,21.0	26.0,26.0,28.0	112.37013,112.37013,122.984886	7.5,7.5,7.5	842.776,842.776,922.38666	46.82089,46.82089,51.243702	0.03745671,0.03745671,0.04099496	128.41912841796875,128.41912841796875,127.94976043701172	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	Ran Tavory,Ran Tavory,Ran Tavory	0,50,127	170,220,298	31/07/10-10/02/10,19/09/10-10/02/10,05/12/10-10/02/10	0,0,0	0,0,0	0,0,3	0,8,771	0,4,0	0,0,0	0,0,0	0,0,0	1398.json	Good
1075	3	3	3	0.0	0.5786361694335938	0.9436337734032344	0	0	0	1	1	0.94	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	Romain Manni-Bucau	0	920	19/08/12-10/02/10	0	0	0	0	0	0	0	0	154.json	Good
1803	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.9388055205345154,0.9388055205345154,0.9388055205345154	0.8025925853012295,0.8025925853012295,0.8025925853012295	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0.94,0.94,0.94	0,0,0	0,0,0	0,0,0	10.0,10.0,10.0	4.0,4.0,4.0	12.0,12.0,12.0	6.0,6.0,6.0	14.0,14.0,14.0	18.0,18.0,18.0	68.53239,68.53239,68.53239	7.5,7.5,7.5	513.9929,513.9929,513.9929	28.555162,28.555162,28.555162	0.022844128,0.022844128,0.022844128	130.99049377441406,130.99049377441406,130.99049377441406	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	Ran Tavory,Ran Tavory,Ran Tavory	0,21,105	192,213,298	22/08/10-10/02/10,12/09/10-10/02/10,05/12/10-10/02/10	0,0,0	0,0,0	0,0,0	0,5,771	0,0,0	0,0,0	0,0,0	0,0,0	1813.json	Good
1075	3	3	3	0.0	0.8638911247253418	0.9384815483994179	0	0	0	1	1	0.94	0	0	0	10.0	1.0	11.0	1.0	11.0	12.0	41.51318	5.0	207.5659	11.531439	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	Romain Manni-Bucau	0	920	19/08/12-10/02/10	0	0	0	0	0	0	0	0	248.json	Good
1591	7,7,7	7,7,7	7,7,7	0.0,0.0,0.0	0.8460937142372131,0.8460937142372131,0.8460937142372131	0.6150163724594748,0.6150163724594748,0.6150163724594748	1,1,1	1,1,1	2,2,2	2,2,2	2,2,2	1.28,1.28,1.28	1,1,1	2,2,2	2,2,2	16.0,16.0,16.0	5.0,5.0,5.0	27.0,27.0,27.0	8.0,8.0,8.0	21.0,21.0,21.0	35.0,35.0,35.0	153.73111,153.73111,153.73111	12.8,12.8,12.8	1967.7582,1967.7582,1967.7582	109.3199,109.3199,109.3199	0.051243704,0.051243704,0.051243704	112.83319091796875,112.83319091796875,112.83319091796875	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	Ed Anuff,Ed Anuff,Ed Anuff	0,1,1	404,405,405	22/03/11-10/02/10,23/03/11-10/02/10,23/03/11-10/02/10	0,0,0	0,0,0	0,0,0	0,45,46	0,25,8	0,0,0	0,1,0	0,1,0	518.json	Good
1591	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.8414307236671448,0.8414307236671448,0.8414307236671448,0.789444088935852	0.9536510469859067,0.9536510469859067,0.9536510469859067,0.9357436627754072	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	0.94,0.94,0.94,0.94	0,0,0,0	0,0,0,0	0,0,0,0	9.0,9.0,9.0,9.0	2.0,2.0,2.0,2.0	10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0	12.0,12.0,12.0,12.0	41.51318,41.51318,41.51318,41.51318	4.5,4.5,4.5,4.5	186.80931,186.80931,186.80931,186.80931	10.378295,10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727,0.013837727	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	Ed Anuff,Ed Anuff,Ed Anuff,Ed Anuff	0,1,1,9	404,405,405,413	22/03/11-10/02/10,23/03/11-10/02/10,23/03/11-10/02/10,31/03/11-10/02/10	0,0,0,2	0,0,0,4	0,0,0,31	0,45,46,13	0,25,8,13	0,0,0,0	0,1,0,0	0,1,0,0	474.json	Bad
1745	3,3	3,3	3,3	0.0,0.0	0.2041282206773758,0.2041282206773758	0.7502243399971241,0.7502243399971241	0,0	0,0	0,0	1,1	1,1	0.94,0.94	0,0	1,1	1,1	12.0,12.0	3.0,3.0	15.0,15.0	4.0,4.0	15.0,15.0	19.0,19.0	74.23092,74.23092	8.0,8.0	593.84735,593.84735	32.99152,32.99152	0.024743639,0.024743639	130.57513427734375,130.57513427734375	0,0	0,0	0,0	1,1	0,0	0,0	0,0	1,1	0,0	0,0	0,0	Peter Harrison,Ran Tavory	0,47	250,298	19/10/10-10/02/10,05/12/10-10/02/10	0,0	0,0	0,0	0,771	0,0	0,0	0,0	0,0	1261.json	Good
994	3	3	3	0.0	0.49724388122558594	0.9325773686976958	0	0	0	1	1	0.94	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	Todd Nine	0	1001	07/11/12-10/02/10	0	0	0	0	0	0	0	0	585.json	Good
1110	3	3	3	0.0	0.6752887964248657	0.8253684602874328	0	0	0	1	1	0.94	0	0	0	12.0	2.0	13.0	4.0	14.0	17.0	64.72504	12.0	776.70044	43.150024	0.021575011	131.28770446777344	0	0	0	1	0	0	1	1	0	0	0	Patricio Echague	0	885	15/07/12-10/02/10	0	0	0	0	0	0	0	0	1174.json	Good
860	3	3	3	0.0	0.688104510307312	0.8946196532974607	0	0	0	1	1	3.77	0	1	1	9.0	2.0	12.0	2.0	11.0	14.0	48.432045	4.5	217.9442	12.108011	0.016144015	132.79563903808594	0	0	0	1	0	0	0	0	0	0	0	Vinay Chella	0	1135	22/03/13-10/02/10	0	0	0	0	0	0	0	0	2814.json	Good
