Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
225	4	4	4	0.0	0.2600353956222534	0.7248414944205487	0	0	0	1	1	2.0	0	1	1	13.0	4.0	17.0	6.0	17.0	23.0	94.01165	9.75	916.6136	50.922977	0.031337216	124.6862564086914	0	0	0	1	0	0	0	2	0	0	0	M.P. Korstanje	0	3949	21/11/19-28/01/09	0	0	0	0	0	0	0	0	538.json	Undecided
778	3,9,9,13,3	3,9,9,12,3	3,7,7,12,3	0.0,0.0,0.0,0.0,0.0	0.21770580112934113,0.42136943340301514,0.4241922199726105,0.07933050394058228,0.325501024723053	0.18791034713693067,0.006916362779899736,0.013027674042693655,0.0012340022553792218,0.9338158490389264	3,5,5,5,0	2,4,4,4,0	5,9,9,9,0	2,5,5,5,1	2,5,5,5,1	1.89,2.56,2.56,2.89,1.89	0,1,1,1,0	3,7,7,11,1	3,7,7,9,1	18.0,21.0,20.0,26.0,10.0	6.0,9.0,9.0,9.0,2.0	23.0,49.0,48.0,69.0,13.0	8.0,16.0,16.0,17.0,2.0	24.0,30.0,29.0,35.0,12.0	31.0,65.0,64.0,86.0,15.0	142.13383,318.94788,310.9108,441.11835,53.77444	12.0,18.666666,17.777779,24.555555,5.0	1705.606,5953.6934,5527.303,10831.906,268.8722	94.75589,330.76074,307.0724,601.7726,14.937344	0.047377944,0.106315956,0.103636935,0.14703944,0.017924814	126.96728515625,108.34811401367188,108.48082733154297,97.93008422851562,132.25152587890625	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,0,0,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,0,0,0,0	0,0,0,2,0	0,0,0,0,0	0,0,0,0,0	Björn Rasmusson,Heziode,mpkorstanje,M.P. Korstanje,M.P. Korstanje	0,18,105,407,706	3396,3414,3501,3803,4102	18/05/18-28/01/09,05/06/18-28/01/09,31/08/18-28/01/09,29/06/19-28/01/09,23/04/20-28/01/09	0,8,7,5,3	0,10,14,8,16	0,187,30,258,498	0,2,259,22,44	0,2,39,20,40	0,0,0,0,0	0,0,0,0,1	0,0,0,0,1	764.json	Ugly
225	8,8,9,9,9	4,4,4,4,4	8,8,9,9,9	0.0,0.0,0.0,0.0,0.0	0.04669567570090294,0.03746693581342697,0.04313945025205612,0.03689098730683327,0.03476468473672867	0.41577227591430505,0.45961257879784945,0.2465806532188518,0.22522262276602667,0.22486752088411646	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	3.32,3.32,3.27,3.27,3.27	0,0,0,0,0	5,5,7,7,7	5,5,7,7,7	19.0,19.0,22.0,22.0,22.0	5.0,5.0,5.0,6.0,6.0	33.0,32.0,39.0,38.0,38.0	7.0,7.0,7.0,8.0,8.0	24.0,24.0,27.0,28.0,28.0	40.0,39.0,46.0,46.0,46.0	183.3985,178.81354,218.72482,221.13832,221.13832	13.3,13.3,15.4,14.666667,14.666667	2439.2,2378.22,3368.3623,3243.362,3243.362	135.51111,132.12334,187.13124,180.18678,180.18678	0.061132833,0.059604514,0.072908275,0.07371277,0.07371277	109.98240661621094,110.11405944824219,107.1583251953125,107.10126495361328,107.10126495361328	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje	0,0,85,141,141	3949,3949,4034,4090,4090	21/11/19-28/01/09,21/11/19-28/01/09,14/02/20-28/01/09,11/04/20-28/01/09,11/04/20-28/01/09	0,1,1,1,1	0,2,1,2,2	0,7,48,21,15	0,11,5,15,8	0,11,5,15,8	0,0,0,0,0	0,0,0,1,0	0,0,0,0,0	481.json	Ugly
286	3	3	3	0.0	0.038956064730882645	0.6891729936217318	0	0	0	1	1	1.89	0	1	1	12.0	4.0	17.0	6.0	16.0	23.0	92.0	9.0	828.0	46.0	0.030666666	129.4591827392578	0	0	0	0	1	0	0	2	0	0	0	M.P. Korstanje	0	3888	22/09/19-28/01/09	0	0	0	0	0	0	0	0	1527.json	Undecided
225	8	3	8	0.0	0.009157326072454453	0.006482135783380099	0	0	0	1	1	3.43	0	10	8	25.0	10.0	49.0	12.0	35.0	61.0	312.88626	15.000001	4693.2944	260.7386	0.10429542	107.20468139648438	0	0	0	1	0	0	0	0	0	0	0	M.P. Korstanje	0	3949	21/11/19-28/01/09	0	0	0	0	0	0	0	0	526.json	Undecided
79	3,3	3,3	3,3	0.0,0.0	0.8064611554145813,0.8064611554145813	0.6518561978349339,0.6518561978349339	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	0,0	0,0	16.0,16.0	4.0,4.0	18.0,18.0	6.0,6.0	20.0,20.0	24.0,24.0	103.72627,103.72627	12.0,12.0	1244.7153,1244.7153	69.15085,69.15085	0.034575425,0.034575425	128.83535766601562,128.83535766601562	1,1	0,0	0,0	0,0	1,1	0,0	0,0	1,1	0,0	0,0	0,0	M.P. Korstanje,M.P. Korstanje	0,0	4095,4095	16/04/20-28/01/09,16/04/20-28/01/09	0,0	0,0	0,0	0,4	0,3	0,0	0,0	0,0	1225.json	Undecided
3853	2,2,2,2,2,2	2,2,2,2,2,2	2,2,2,2,2,2	0.0,0.0,0.0,0.0,0.0,0.0	0.3386489152908325,0.3386489152908325,0.3386489152908325,0.3386489152908325,0.3386489152908325,0.9479342103004456	0.9412171777570996,0.9412171777570996,0.9412171777570996,0.9412171777570996,0.9412171777570996,0.913106963201424	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	0.0,0.0,0.0,0.0,0.0,0.0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	7.0,7.0,7.0,7.0,7.0,9.0	1.0,1.0,1.0,1.0,1.0,1.0	8.0,8.0,8.0,8.0,8.0,10.0	1.0,1.0,1.0,1.0,1.0,1.0	8.0,8.0,8.0,8.0,8.0,10.0	9.0,9.0,9.0,9.0,9.0,11.0	27.0,27.0,27.0,27.0,27.0,36.541206	3.5,3.5,3.5,3.5,3.5,4.5	94.5,94.5,94.5,94.5,94.5,164.43542	5.25,5.25,5.25,5.25,5.25,9.135302	0.009,0.009,0.009,0.009,0.009,0.012180402	142.4026641845703,142.4026641845703,142.4026641845703,142.4026641845703,142.4026641845703,140.82913208007812	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	Aslak Hellesøy,aslakhellesoy,aslakhellesoy,Aslak Hellesøy,Aslak Hellesøy,mpkorstanje	0,299,368,558,860,3180	321,620,689,879,1181,3501	15/12/09-28/01/09,11/10/10-28/01/09,18/12/10-28/01/09,27/06/11-28/01/09,24/04/12-28/01/09,31/08/18-28/01/09	0,0,0,0,0,1	0,0,0,0,0,2	0,0,0,0,0,17	0,15,9,30,6,259	0,0,0,7,2,39	0,0,0,0,0,0	0,0,0,0,1,0	0,0,0,0,1,0	1114.json	Bad
25	18	18	18	0.0	0.001554818474687636	7.403416694473217E-7	2	2	4	3	3	2.71	1	12	11	34.0	11.0	98.0	34.0	45.0	132.0	724.9246	52.545452	38091.492	2116.194	0.24164154	89.2384262084961	0	0	0	1	0	0	0	1	5	0	0	Romain Manni-Bucau	0	4149	09/06/20-28/01/09	0	0	0	0	0	0	0	0	631.json	Undecided
378	4	4	4	0.0	0.7963150143623352	0.8541099147097455	0	0	0	1	1	2.0	0	0	0	13.0	3.0	16.0	4.0	16.0	20.0	80.0	8.666667	693.3334	38.51852	0.026666667	125.5254898071289	0	0	0	1	0	0	0	1	0	0	0	M.P. Korstanje	0	3796	22/06/19-28/01/09	0	0	0	0	0	0	0	0	1293.json	Undecided
378	3	3	3	0.0	0.7173516154289246	0.9536581767170497	0	0	0	1	1	1.89	0	1	1	10.0	2.0	13.0	2.0	12.0	15.0	53.77444	5.0	268.8722	14.937344	0.017924814	132.25152587890625	0	0	0	1	0	0	0	0	0	0	0	M.P. Korstanje	0	3796	22/06/19-28/01/09	0	0	0	0	0	0	0	0	98.json	Undecided
488	7,7,7,7,3	7,7,7,7,3	7,7,7,7,3	0.0,0.0,0.0,0.0,0.0	0.5625916123390198,0.5625916123390198,0.6303449869155884,0.5931480526924133,0.8448082804679871	0.43971616577093636,0.43971616577093636,0.4032196704067309,0.4327588739805109,0.6207659341369508	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,2,2,2,1	2,2,2,2,1	3.02,3.02,3.02,3.02,1.89	1,1,1,1,0	0,0,0,0,1	0,0,0,0,1	17.0,17.0,17.0,17.0,12.0	7.0,7.0,6.0,6.0,4.0	28.0,28.0,28.0,28.0,14.0	8.0,8.0,7.0,7.0,5.0	24.0,24.0,23.0,23.0,16.0	36.0,36.0,35.0,35.0,19.0	165.05864,165.05864,158.32466,158.32466,76.0	9.714286,9.714286,9.916666,9.916666,7.5	1603.4268,1603.4268,1570.0527,1570.0527,570.0	89.07926,89.07926,87.22515,87.22515,31.666666	0.055019546,0.055019546,0.052774888,0.052774888,0.025333334	112.46349334716797,112.46349334716797,112.68008422851562,112.68008422851562,130.45266723632812	1,1,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,1,1,1	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	mpkorstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje	0,111,259,259,300	3686,3797,3945,3945,3986	03/03/19-28/01/09,23/06/19-28/01/09,17/11/19-28/01/09,17/11/19-28/01/09,28/12/19-28/01/09	0,0,2,1,2	0,0,4,2,8	0,0,47,15,152	0,35,106,16,21	0,0,102,16,21	0,0,0,0,0	0,0,1,1,1	0,0,1,1,1	695.json	Ugly
134	8	8	8	0.0	0.35804781317710876	5.455742678363488E-4	2	1	3	2	2	2.4	1	6	6	25.0	15.0	48.0	23.0	40.0	71.0	377.8569	19.166666	7242.257	402.3476	0.1259523	105.99356842041016	0	0	0	1	0	0	0	1	2	0	0	M.P. Korstanje	0	4040	20/02/20-28/01/09	0	0	0	0	0	0	0	0	537.json	Undecided
1293	7,7,7,7,7,7,7	7,7,7,7,7,7,7	7,7,7,7,7,7,7	0.0,0.0,0.0,0.0,0.0,0.0,0.0	4.1306542698293924E-4,4.2688101530075073E-4,4.2688101530075073E-4,0.0,0.0,0.0,0.0	1.1269243952914863E-4,1.104937134823383E-4,1.104937134823383E-4,4.312674195408984E-5,4.385114396838324E-5,4.385114396838324E-5,4.385114396838324E-5	1,1,1,1,1,1,1	1,1,1,1,1,1,1	2,2,2,2,2,2,2	2,2,2,2,2,2,2	2,2,2,2,2,2,2	2.56,2.56,2.56,2.56,2.56,2.56,2.56	1,1,1,1,1,1,1	5,5,5,5,5,5,5	5,5,5,5,5,5,5	29.0,29.0,29.0,29.0,29.0,29.0,29.0	7.0,7.0,7.0,8.0,8.0,8.0,8.0	65.0,65.0,65.0,68.0,68.0,68.0,68.0	15.0,15.0,15.0,17.0,17.0,17.0,17.0	36.0,36.0,36.0,37.0,37.0,37.0,37.0	80.0,80.0,80.0,85.0,85.0,85.0,85.0	413.59402,413.59402,413.59402,442.80356,442.80356,442.80356,442.80356	31.071428,31.071428,31.071428,30.8125,30.8125,30.8125,30.8125	12850.957,12850.957,12850.957,13643.885,13643.885,13643.885,13643.885	713.9421,713.9421,713.9421,757.9936,757.9936,757.9936,757.9936	0.13786468,0.13786468,0.13786468,0.14760119,0.14760119,0.14760119,0.14760119	107.68685150146484,107.68685150146484,107.68685150146484,107.33200073242188,107.33200073242188,107.33200073242188,107.33200073242188	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	2,2,2,3,3,3,3	1,1,1,1,1,1,1	1,1,1,1,1,1,1	1,1,1,1,1,1,1	Björn Rasmusson,Sheikh, Haroon,mpkorstanje,Konrad M,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje	0,287,620,939,1032,1186,1208	2881,3168,3501,3820,3913,4067,4089	18/12/16-28/01/09,02/10/17-28/01/09,31/08/18-28/01/09,16/07/19-28/01/09,17/10/19-28/01/09,19/03/20-28/01/09,10/04/20-28/01/09	0,3,0,2,2,0,0	0,6,0,4,4,0,0	0,3,0,19,9,0,0	0,1,259,4,5,56,16	0,1,39,4,5,43,1	0,0,0,0,0,0,0	0,1,0,0,0,0,0	0,1,0,0,0,0,0	909.json	Ugly
413	6,6	6,6	6,6	0.0,0.0	0.26311954855918884,0.26311954855918884	0.9009614376643278,0.9009614376643278	1,1	1,1	2,2	2,2	2,2	2.75,2.75	1,1	1,1	1,1	14.0,14.0	3.0,3.0	20.0,20.0	5.0,5.0	17.0,17.0	25.0,25.0	102.18657,102.18657	11.666666,11.666666	1192.1766,1192.1766	66.23203,66.23203	0.034062188,0.034062188	117.45413208007812,117.45413208007812	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Romain Manni-Bucau,mpkorstanje	0,0	3761,3761	18/05/19-28/01/09,18/05/19-28/01/09	0,0	0,0	0,0	0,5	0,0	0,0	0,0	0,0	3.json	Undecided
549	14,12,8,8,9	11,10,6,6,6	11,10,6,6,6	0.18181818181818182,0.2,0.3333333333333333,0.3333333333333333,0.5	0.5993576645851135,0.4919930100440979,0.6148338317871094,0.4958547353744507,0.732602059841156	0.6000494027719703,0.638394428782375,0.5697472932622469,0.26675492927736155,0.36605892085074065	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	2,2,2,2,2	3.29,3.4,2.4,2.4,2.27	2,2,1,1,1	4,3,2,2,2	4,3,2,2,2	23.0,22.0,19.0,20.0,20.0	6.0,6.0,6.0,8.0,8.0	39.0,35.0,27.0,31.0,31.0	9.0,8.0,7.0,9.0,9.0	29.0,28.0,25.0,28.0,28.0	48.0,43.0,34.0,40.0,40.0	233.1831,206.71626,157.89111,192.29419,192.29419	17.25,14.666667,11.083333,11.25,11.25	4022.4087,3031.8386,1749.9598,2163.3096,2163.3096	223.46715,168.43549,97.21999,120.18387,120.18387	0.077727705,0.06890542,0.052630372,0.06409806,0.06409806	103.34461212158203,105.5151138305664,115.19158935546875,114.16655731201172,114.16655731201172	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje	0,73,172,200,491	3625,3698,3797,3825,4116	01/01/19-28/01/09,16/03/19-28/01/09,23/06/19-28/01/09,21/07/19-28/01/09,07/05/20-28/01/09	0,1,3,2,2	0,4,10,4,3	0,42,99,40,11	0,18,24,55,2	0,18,22,53,2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	393.json	Ugly
107	9	3	9	0.0	0.017838597297668457	0.0016640053109475957	0	0	0	1	1	3.33	0	10	8	28.0	9.0	58.0	11.0	37.0	69.0	359.4523	17.11111	6150.628	341.70154	0.119817436	104.57514190673828	0	0	0	1	0	0	0	2	0	0	0	Anton Deriabin	0	4067	19/03/20-28/01/09	0	0	0	0	0	0	0	0	239.json	Undecided
372	4	4	4	0.0	0.24213643372058868	0.3981738386041214	0	0	0	1	1	2.0	0	2	2	18.0	5.0	24.0	6.0	23.0	30.0	135.70686	10.8	1465.6342	81.42412	0.045235623	122.7774429321289	0	0	0	1	1	0	0	0	1	0	0	M.P. Korstanje	0	3802	28/06/19-28/01/09	0	0	0	0	0	0	0	0	1273.json	Undecided
378	4	4	4	0.0	0.32452476024627686	0.7512930164199138	0	0	0	1	1	2.0	0	2	2	13.0	4.0	18.0	6.0	17.0	24.0	98.099106	9.75	956.4663	53.137016	0.0326997	124.4649429321289	0	0	0	0	0	0	0	1	0	0	0	M.P. Korstanje	0	3796	22/06/19-28/01/09	0	0	0	0	0	0	0	0	1322.json	Undecided
225	3	3	3	0.0	0.5629056692123413	0.8787625037407744	0	0	0	1	1	1.89	0	2	2	11.0	2.0	14.0	3.0	13.0	17.0	62.907475	8.25	518.9867	28.832594	0.020969158	131.43582153320312	0	0	0	0	0	0	0	1	0	0	0	M.P. Korstanje	0	3949	21/11/19-28/01/09	0	0	0	0	0	0	0	0	477.json	Undecided
729	3,3	3,3	3,3	0.0,0.0	0.6459293961524963,0.6459293961524963	0.9132076313173484,0.9132076313173484	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	0,0	0,0	12.0,12.0	4.0,4.0	13.0,13.0	4.0,4.0	16.0,16.0	17.0,17.0	68.0,68.0	6.0,6.0	408.0,408.0	22.666666,22.666666	0.022666667,0.022666667	131.03103637695312,131.03103637695312	0,0	0,0	0,0	1,1	0,0	0,0	0,0	2,2	0,0	0,0	0,0	Kiel Boatman,mpkorstanje	0,56	3445,3501	06/07/18-28/01/09,31/08/18-28/01/09	0,0	0,0	0,0	0,259	0,39	0,0	0,0	0,0	778.json	Undecided
3241	3,2,1,3,3,3	3,2,2,3,3,3	3,2,1,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0	0.3825625479221344,0.8927658796310425,0.5737850069999695,0.8607088327407837,0.8607088327407837,0.8607088327407837	0.5602009262231935,0.8943441353932191,0.8377713054269113,0.8689029559363534,0.8689029559363534,0.8689029559363534	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	1.89,0.0,0.0,1.89,1.89,1.89	0,0,0,0,0,0	1,0,0,0,0,0	1,0,0,0,0,0	12.0,8.0,11.0,13.0,13.0,13.0	6.0,2.0,2.0,3.0,3.0,3.0	16.0,10.0,12.0,14.0,14.0,14.0	7.0,2.0,2.0,3.0,3.0,3.0	18.0,10.0,13.0,16.0,16.0,16.0	23.0,12.0,14.0,17.0,17.0,17.0	95.90828,39.863136,51.806156,68.0,68.0,68.0	7.0,4.0,5.5,6.5,6.5,6.5	671.358,159.45255,284.93387,442.0,442.0,442.0	37.297665,8.858475,15.829659,24.555555,24.555555,24.555555	0.031969428,0.013287712,0.01726872,0.022666667,0.022666667,0.022666667	129.2428436279297,140.3766632080078,150.24295043945312,131.03103637695312,131.03103637695312,131.03103637695312	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	Aslak Hellesøy,Aslak Hellesøy,Jake Collins,Aslak Hellesøy,mpkorstanje,M.P. Korstanje	0,193,960,1419,2568,2581	933,1127,1893,2352,3501,3514	20/08/11-28/01/09,29/02/12-28/01/09,06/04/14-28/01/09,09/07/15-28/01/09,31/08/18-28/01/09,13/09/18-28/01/09	0,0,1,3,0,0	0,1,3,4,0,0	0,48,33,32,0,0	0,1,12,6,12,7	0,1,11,6,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	13.json	Ugly
349	18,18,18,18,21,21	12,12,12,12,12,12	12,12,12,12,12,12	0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5833333333333334	0.01752074621617794,0.01766292192041874,0.02051340416073799,0.02101685293018818,0.05244644731283188,0.0681152492761612	0.01588559908133162,0.0157359669853347,0.013853652135973577,0.014150711571112388,0.0480135455692876,0.08663244882084954	2,2,2,2,2,2	2,2,2,2,2,2	4,4,4,4,4,4	3,3,3,3,3,3	3,3,3,3,3,3	2.0,2.0,2.0,2.0,1.84,1.84	1,1,1,1,1,1	5,5,5,5,5,4	4,4,4,4,4,3	26.0,26.0,26.0,26.0,26.0,25.0	9.0,9.0,10.0,10.0,10.0,10.0	61.0,61.0,60.0,60.0,60.0,57.0	20.0,20.0,21.0,21.0,21.0,21.0	35.0,35.0,36.0,36.0,36.0,35.0	81.0,81.0,81.0,81.0,81.0,78.0	415.47192,415.47192,418.76395,418.76395,418.76395,400.08408	28.88889,28.88889,27.3,27.3,27.3,26.249998	12002.522,12002.522,11432.256,11432.256,11432.256,10502.206	666.8068,666.8068,635.1253,635.1253,635.1253,583.4559	0.13849065,0.13849065,0.13958798,0.13958798,0.13958798,0.13336135	98.70155334472656,98.70155334472656,98.66051483154297,98.66051483154297,98.66051483154297,98.8978042602539	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2,2,2,2,2,2	3,3,3,3,3,3	0,0,0,0,0,0	0,0,0,0,0,0	M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,Aslak Hellesøy,M.P. Korstanje,M.P. Korstanje	0,27,69,145,291,340	3825,3852,3894,3971,4116,4165	21/07/19-28/01/09,17/08/19-28/01/09,28/09/19-28/01/09,13/12/19-28/01/09,07/05/20-28/01/09,25/06/20-28/01/09	0,1,2,1,6,1	0,2,4,2,9,2	0,6,24,8,33,20	0,37,20,67,11,12	0,36,20,66,11,12	0,0,0,0,0,0	0,0,1,1,0,1	0,0,0,0,0,1	1193.json	Ugly
346	4	4	4	0.0	0.40093129873275757	0.7622863998456206	0	0	0	1	1	2.0	0	1	1	15.0	3.0	18.0	4.0	18.0	22.0	91.73836	10.0	917.38354	50.96575	0.030579453	124.81353759765625	0	0	0	0	0	0	0	1	0	0	0	M.P. Korstanje	0	3828	24/07/19-28/01/09	0	0	0	0	0	0	0	0	1477.json	Undecided
608	16,16,16,16,16,16	14,14,14,14,14,14	14,14,14,14,14,14	0.0,0.0,0.0,0.0,0.0,0.0	0.07880567014217377,0.07880567014217377,0.07880567014217377,0.07880567014217377,0.07880567014217377,0.053305018693208694	0.009862845887518235,0.009862845887518235,0.009862845887518235,0.009862845887518235,0.009862845887518235,0.005270738874926351	1,1,1,1,1,1	2,2,2,2,2,2	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	2.56,2.56,2.56,2.56,2.56,2.56	1,1,1,1,1,1	6,6,6,6,6,6	5,5,5,5,5,4	26.0,26.0,26.0,26.0,26.0,28.0	6.0,6.0,6.0,6.0,6.0,5.0	67.0,67.0,67.0,67.0,67.0,69.0	14.0,14.0,14.0,14.0,14.0,15.0	32.0,32.0,32.0,32.0,32.0,33.0	81.0,81.0,81.0,81.0,81.0,84.0	405.0,405.0,405.0,405.0,405.0,423.7291	30.333332,30.333332,30.333332,30.333332,30.333332,42.0	12284.999,12284.999,12284.999,12284.999,12284.999,17796.621	682.49994,682.49994,682.49994,682.49994,682.49994,988.7012	0.135,0.135,0.135,0.135,0.135,0.14124303	96.3370590209961,96.3370590209961,96.3370590209961,96.3370590209961,96.3370590209961,96.10198211669922	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	2,2,2,2,2,3	0,0,0,0,0,0	0,0,0,0,0,0	John Patrick,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje	0,5,237,258,313,396	3566,3572,3803,3824,3879,3963	04/11/18-28/01/09,09/11/18-28/01/09,29/06/19-28/01/09,20/07/19-28/01/09,13/09/19-28/01/09,05/12/19-28/01/09	0,0,0,0,0,2	0,0,0,0,0,4	0,0,0,0,0,108	0,11,9,11,23,3	0,8,1,3,15,3	0,0,0,0,0,0	0,1,0,0,0,0	0,0,0,0,0,0	786.json	Undecided
2587	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.9695513248443604,0.9716492295265198,0.9797074198722839,0.976798951625824,0.976798951625824	0.8336023149817913,0.8800187972887001,0.8154401501016264,0.8582392855610544,0.8582392855610544	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	10.0,10.0,10.0,9.0,9.0	6.0,6.0,7.0,7.0,7.0	14.0,14.0,15.0,14.0,14.0	6.0,6.0,7.0,7.0,7.0	16.0,16.0,17.0,16.0,16.0	20.0,20.0,22.0,21.0,21.0	80.0,80.0,89.92419,84.0,84.0	5.0,5.0,5.0,4.5,4.5	400.0,400.0,449.62094,378.0,378.0	22.222221,22.222221,24.978941,21.0,21.0	0.026666667,0.026666667,0.029974729,0.028,0.028	130.18594360351562,130.18594360351562,129.57785034179688,129.93223571777344,129.93223571777344	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	brasmusson,Aslak Hellesøy,Björn Rasmusson,M.P. Korstanje,mpkorstanje	0,125,1494,1827,1914	1587,1712,3081,3414,3501	04/06/13-28/01/09,07/10/13-28/01/09,07/07/17-28/01/09,05/06/18-28/01/09,31/08/18-28/01/09	0,3,1,1,0	0,6,2,2,0	0,12,12,7,0	0,15,6,53,259	0,5,6,28,39	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1070.json	Ugly
229	3	3	3	0.0	0.3955477178096771	0.8482542404545874	0	0	0	1	1	1.89	0	1	1	12.0	2.0	15.0	2.0	14.0	17.0	64.72504	6.0	388.35022	21.575012	0.021575011	131.28770446777344	1	0	0	0	0	0	0	0	0	0	0	M.P. Korstanje	0	3945	17/11/19-28/01/09	0	0	0	0	0	0	0	0	699.json	Undecided
